,0.2,0.3,0.4,0.5,0.6,0.7,0.8,0.9,1.0,1.1,1.2
0.0,31.41592653589793,20.94395102393195,15.707963267948962,12.566370614359169,10.471975511965976,8.97597901025655,7.85398163397448,6.981317007977317,6.2831853071795845,5.7119866428905315,5.235987755982987
0.1,31.34079796648513,20.896463161959197,15.675074504883634,12.542863819432764,10.455241598491366,8.964526526556451,7.84687786056712,6.977939556939034,6.28309792245863,5.71487145567012,5.241605767632667
0.2,31.11859747358152,20.755887439255023,15.577569785555317,12.47300162904039,10.405300285216665,8.930086016071343,7.825167722590535,6.967104846930236,6.281832137133198,5.722216361514123,5.256834668399119
0.3,30.758514630169906,20.52768679170839,15.418831568376671,12.358730310875751,10.32296897782047,8.87250659616377,7.787817424520862,6.9469383769397925,6.27668801819054,5.7304933970590515,5.277303473191072
0.4,30.274724934562165,20.220337005392093,15.204170832069575,12.203192926245542,10.209704102195545,8.791816489182413,7.733572964106719,6.914987072955187,6.264059054930437,5.734964957204111,5.297151173312837
0.5,29.68493077921711,19.844509935538138,14.940385917597682,12.01056349263845,10.067667355515784,8.688503953293855,7.66145233024217,6.868927894002556,6.240367898937697,5.730861068798835,5.310462191774505
0.6,29.00873635617281,19.41214500547639,14.635234491866019,11.785805225779619,9.899717278928925,8.56371564210977,7.57113704961672,6.807145516808303,6.20282610760548,5.714317806600316,5.312379210998818
0.7,28.266114938853292,18.935549722367828,14.296889509236038,11.53437189867231,9.7093013851525,8.419307769451944,7.463160984723499,6.72904183086643,6.149848793877841,5.682881261577575,5.299679451193591
0.8,27.476153243881374,18.426637164620207,13.933444421537471,11.261888990434885,9.500264958141225,8.257751773804918,7.338889725295264,6.635069230293205,6.08112330361887,5.63559356128346,5.270860256365709
0.9,26.6561621105505,17.896360572823646,13.55251472717887,10.973856435872262,9.27661864910505,8.081942184595306,7.200349476726284,6.526563990021401,5.997432238449294,5.5727920995861115,5.225902525770563
